종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
"092070","디엔에프","KOSDAQ","화학","8550","-470","-5.21","98939385900"
"039840","디오","KOSDAQ","의료·정밀기기","17000","-100","-0.58","254689835000"
"219550","디와이디","KOSDAQ","유통","509","-9","-1.74","51464287580"
"310870","디와이씨","KOSDAQ","운송장비·부품","1440","10","0.70","29789670240"
"104460","디와이피엔에프","KOSDAQ","기계·장비","11800","-150","-1.26","126420775000"
"079810","디이엔티","KOSDAQ","기계·장비","5520","-360","-6.12","121595078880"
"113810","디젠스","KOSDAQ","운송장비·부품","655","-11","-1.65","21371373405"
"043360","디지아이","KOSDAQ","일반전기전자","1958","-47","-2.34","17622000000"
"197140","디지캡","KOSDAQ","출판·매체복제","2530","-65","-2.50","32923279620"
"068930","디지털대성","KOSDAQ","기타서비스","7540","-20","-0.26","208672078680"
"033130","디지틀조선","KOSDAQ","기타서비스","1668","-39","-2.28","61908265356"
"105740","디케이락","KOSDAQ","기계·장비","7890","-50","-0.63","80229567570"
"263020","디케이앤디","KOSDAQ","화학","3105","-95","-2.97","46791825255"
"290550","디케이티","KOSDAQ","일반전기전자","7820","-390","-4.75","156409618600"
"066670","디티씨","KOSDAQ","일반전기전자","2980","0","0.00","55701915640"
"187220","디티앤씨","KOSDAQ","기타서비스","3820","130","3.52","44686440220"
"383930","디티앤씨알오","KOSDAQ","기타서비스","5570","-130","-2.28","71131751840"
"131180","딜리","KOSDAQ","일반전기전자","873","2","0.23","25622550000"
"315640","딥노이드","KOSDAQ","출판·매체복제","7530","150","2.03","168832148040"
"223310","딥마인드","KOSDAQ","유통","2030","0","0.00","46363931250"
"317120","라닉스","KOSDAQ","일반전기전자","3220","-80","-2.42","31105200000"
"462510","라메디텍","KOSDAQ","의료·정밀기기","9350","-370","-3.81","80884372250"
"042510","라온시큐어","KOSDAQ","출판·매체복제","1900","-21","-1.09","106449154900"
"232680","라온테크","KOSDAQ","기계·장비","7020","-50","-0.71","87990322680"
"418420","라온텍","KOSDAQ","일반전기전자","2935","-85","-2.81","88368250855"
"300120","라온피플","KOSDAQ","출판·매체복제","4000","-120","-2.91","83440048000"
"171120","라이온켐텍","KOSDAQ","화학","2490","0","0.00","89395382400"
"388790","라이콤","KOSDAQ","일반전기전자","3325","-15","-0.45","99463817250"
"347700","라이프시맨틱스","KOSDAQ","출판·매체복제","3415","-20","-0.58","69604574395"
"214260","라파스","KOSDAQ","화학","15870","-650","-3.93","141599487810"
"171010","램테크놀러지","KOSDAQ","화학","3120","-75","-2.35","44612106240"
"084650","랩지노믹스","KOSDAQ","기타서비스","2690","-75","-2.71","199705573100"
"217500","러셀","KOSDAQ","기계·장비","1643","64","4.05","52267116000"
"038390","레드캡투어","KOSDAQ","기타서비스","9030","-20","-0.22","75494511330"
"294140","레몬","KOSDAQ","화학","3730","475","14.59","78330000000"
"443250","레뷰코퍼레이션","KOSDAQ","기타서비스","11210","-240","-2.10","123368191110"
"228670","레이","KOSDAQ","의료·정밀기기","5870","-230","-3.77","90957140980"
"228850","레이언스","KOSDAQ","의료·정밀기기","6500","20","0.31","107841591000"
"412350","레이저쎌","KOSDAQ","기계·장비","3745","-145","-3.73","32682510140"
"199550","레이저옵텍","KOSDAQ","의료·정밀기기","5600","-180","-3.11","65396503200"
"281740","레이크머티리얼즈","KOSDAQ","화학","11880","-500","-4.04","780878910240"
"277810","레인보우로보틱스","KOSDAQ","기계·장비","151700","800","0.53","2942958458600"
"215100","로보로보","KOSDAQ","일반전기전자","4230","-60","-1.40","86073960420"
"090360","로보스타","KOSDAQ","기계·장비","22550","-650","-2.80","219862500000"
"108490","로보티즈","KOSDAQ","기계·장비","21800","-1100","-4.80","284569897000"
"900260","로스웰","KOSDAQ","금융","624","-1","-0.16","22483523712"
"067730","로지시스","KOSDAQ","기타서비스","2720","-10","-0.37","26313067840"
"071280","로체시스템즈","KOSDAQ","기계·장비","14900","310","2.12","227919384700"
"328130","루닛","KOSDAQ","출판·매체복제","68000","1000","1.49","1968117200000"
"038060","루멘스","KOSDAQ","일반전기전자","1104","-29","-2.56","53105788176"
"474170","루미르","KOSDAQ","운송장비·부품","10410","-60","-0.57","178580385360"
"141080","리가켐바이오","KOSDAQ","기타서비스","95500","-3900","-3.92","3496287279000"
"058470","리노공업","KOSDAQ","일반전기전자","154300","-1200","-0.77","2351897691000"
"016100","리더스코스메틱","KOSDAQ","종이·목재","2670","0","0.00","50999386980"
"012700","리드코프","KOSDAQ","유통","4255","0","0.00","112528304425"
"302550","리메드","KOSDAQ","의료·정밀기기","4030","-10","-0.25","123471462400"
"073570","리튬포어스","KOSDAQ","기타제조","1821","-41","-2.20","65901074037"
"377450","리파인","KOSDAQ","기타서비스","14920","-400","-2.61","258563600000"
"277070","린드먼아시아","KOSDAQ","금융","3420","-115","-3.25","46826640000"
"042500","링네트","KOSDAQ","기타서비스","4290","-180","-4.03","81810874860"
"193250","링크드","KOSDAQ","일반전기전자","431","-27","-5.90","27292375487"
"219420","링크제니시스","KOSDAQ","출판·매체복제","6050","-260","-4.12","69390517350"
"439090","마녀공장","KOSDAQ","화학","16110","-270","-1.65","263853768600"
"195500","마니커에프앤지","KOSDAQ","음식료·담배","2795","-30","-1.06","44658510000"
"377480","마음AI","KOSDAQ","출판·매체복제","16120","220","1.38","100576645520"
"305090","마이크로디지탈","KOSDAQ","의료·정밀기기","12150","-730","-5.67","202147569000"
"098120","마이크로컨텍솔","KOSDAQ","일반전기전자","4815","-80","-1.63","40025968290"
"424980","마이크로투나노","KOSDAQ","일반전기전자","5910","-350","-5.59","34980639900"
"038290","마크로젠","KOSDAQ","기타서비스","16500","50","0.30","178883100000"
"267980","매일유업","KOSDAQ","음식료·담배","37750","-150","-0.40","296097334500"
"005990","매일홀딩스","KOSDAQ","음식료·담배","8420","0","0.00","115508119680"
"093520","매커스","KOSDAQ","유통","8150","-280","-3.32","131729199800"
"377030","맥스트","KOSDAQ","출판·매체복제","1420","-1","-0.07","42984652440"
"100590","머큐리","KOSDAQ","일반전기전자","3890","-125","-3.11","61578789470"
"067280","멀티캠퍼스","KOSDAQ","기타서비스","30250","150","0.50","179285064750"
"072870","메가스터디","KOSDAQ","출판·매체복제","11350","-70","-0.61","135302884650"
"215200","메가스터디교육","KOSDAQ","기타서비스","41200","-700","-1.67","472232546000"
"133750","메가엠디","KOSDAQ","기타서비스","1917","-45","-2.29","44871366609"
"446540","메가터치","KOSDAQ","일반전기전자","3060","-195","-5.99","63559260000"
"235980","메드팩토","KOSDAQ","기타서비스","5040","-260","-4.91","169246702800"
"041920","메디아나","KOSDAQ","의료·정밀기기","5110","70","1.39","95036919530"
"014100","메디앙스","KOSDAQ","유통","1954","9","0.46","23057200000"
"054180","메디콕스","KOSDAQ","운송장비·부품","332","-18","-5.14","19547589956"
"086900","메디톡스","KOSDAQ","제약","131400","-1800","-1.35","959022505800"
"078160","메디포스트","KOSDAQ","제약","9110","-190","-2.04","311724021350"
"408920","메쎄이상","KOSDAQ","기타서비스","2090","-15","-0.71","90355830950"
"021880","메이슨캐피탈","KOSDAQ","금융","280","2","0.72","42611634240"
"140410","메지온","KOSDAQ","기타서비스","30700","-1100","-3.46","919874445900"
"241770","메카로","KOSDAQ","일반전기전자","7700","20","0.26","78483328000"
"059210","메타바이오메드","KOSDAQ","제약","3570","-80","-2.19","85188593070"
"058110","멕아이씨에스","KOSDAQ","의료·정밀기기","2205","-60","-2.65","35391418650"
"434480","모니터랩","KOSDAQ","출판·매체복제","3665","-145","-3.81","44908344500"
"080420","모다이노칩","KOSDAQ","유통","1810","-8","-0.44","144296135820"
"417970","모델솔루션","KOSDAQ","기계·장비","9100","-200","-2.15","58209970000"
"080160","모두투어","KOSDAQ","기타서비스","10480","-140","-1.32","198072000000"
"087260","모바일어플라이언스","KOSDAQ","출판·매체복제","2125","-85","-3.85","69174829625"
"101330","모베이스","KOSDAQ","일반전기전자","2875","-40","-1.37","66547708375"
"012860","모베이스전자","KOSDAQ","운송장비·부품","1574","-15","-0.94","115269461318"
"363260","모비데이즈","KOSDAQ","기타서비스","1841","-72","-3.76","59213498729"
"348030","모비릭스","KOSDAQ","출판·매체복제","5260","40","0.77","50515988000"
"250060","모비스","KOSDAQ","기타서비스","2930","-105","-3.46","94261950020"
"288980","모아데이타","KOSDAQ","출판·매체복제","1522","-58","-3.67","52595087364"
"142760","모아라이프플러스","KOSDAQ","기타서비스","1306","6","0.46","49281663166"
"033200","모아텍","KOSDAQ","일반전기전자","3045","-5","-0.16","43638458325"
"333050","모코엠시스","KOSDAQ","출판·매체복제","1294","-33","-2.49","31630957844"
"118990","모트렉스","KOSDAQ","운송장비·부품","10600","-450","-4.07","263537094000"
"006920","모헨즈","KOSDAQ","비금속","2365","-70","-2.87","25825800000"
"001810","무림SP","KOSDAQ","종이·목재","1662","21","1.28","36792525000"
"279600","미디어젠","KOSDAQ","출판·매체복제","11300","0","0.00","52938025300"
"095500","미래나노텍","KOSDAQ","화학","8010","-490","-5.76","248390091990"
"254490","미래반도체","KOSDAQ","유통","11800","-400","-3.28","170368400000"
"218150","미래생명자원","KOSDAQ","음식료·담배","4035","-95","-2.30","82377761070"
"442900","미래에셋드림스팩1호","KOSDAQ","금융","10000","0","0.00","76800000000"
"100790","미래에셋벤처투자","KOSDAQ","금융","4900","30","0.62","260310706600"
"412930","미래에셋비전스팩1호","KOSDAQ","금융","2435","55","2.31","15038560000"
"446190","미래에셋비전스팩2호","KOSDAQ","금융","2175","35","1.64","10766250000"
"448830","미래에셋비전스팩3호","KOSDAQ","금융","2100","0","0.00","10332000000"
"477380","미래에셋비전스팩4호","KOSDAQ","금융","1998","-2","-0.10","16183800000"
"477470","미래에셋비전스팩5호","KOSDAQ","금융","2040","0","0.00","11179200000"
"478440","미래에셋비전스팩6호","KOSDAQ","금융","1998","-1","-0.05","13846140000"
"482680","미래에셋비전스팩7호","KOSDAQ","금융","1982","1","0.05","16282130000"
"049950","미래컴퍼니","KOSDAQ","기계·장비","16300","-610","-3.61","143731509200"
"207760","미스터블루","KOSDAQ","기타서비스","1211","-26","-2.10","100609617213"
"059090","미코","KOSDAQ","일반전기전자","7910","-250","-3.06","264326713980"
"214610","미코바이오메드","KOSDAQ","의료·정밀기기","1530","34","2.27","66660485850"
"201490","미투온","KOSDAQ","출판·매체복제","1795","-45","-2.45","54550215140"
"452200","민테크","KOSDAQ","의료·정밀기기","4980","-170","-3.30","109287594000"
"418470","밀리의서재","KOSDAQ","기타서비스","13900","560","4.20","118140117100"
"206640","바디텍메드","KOSDAQ","제약","17440","100","0.58","409605606400"
"018700","바른손","KOSDAQ","유통","1071","-30","-2.72","37613259747"
"035620","바른손이앤에이","KOSDAQ","오락·문화","457","0","0.00","34018931475"
"053030","바이넥스","KOSDAQ","제약","17300","-800","-4.42","565436452400"
"301300","바이브컴퍼니","KOSDAQ","출판·매체복제","4155","-75","-1.77","51500647455"
"064550","바이오니아","KOSDAQ","제약","19960","-540","-2.63","515173408360"
"314930","바이오다인","KOSDAQ","의료·정밀기기","17130","-140","-0.81","509859084390"
"208710","바이오로그디바이스","KOSDAQ","일반전기전자","378","-8","-2.07","24910450992"
"086820","바이오솔루션","KOSDAQ","제약","16970","-530","-3.03","138193939220"
"038460","바이오스마트","KOSDAQ","일반전기전자","3075","-100","-3.15","80455646850"
"251120","바이오에프디엔씨","KOSDAQ","제약","13660","-120","-0.87","118783262000"
"199730","바이오인프라","KOSDAQ","기타서비스","6790","-340","-4.77","33029051930"
"086040","바이오톡스텍","KOSDAQ","기타서비스","3165","-105","-3.21","50507851755"
"099430","바이오플러스","KOSDAQ","제약","5640","130","2.36","326730072960"
"032980","바이온","KOSDAQ","유통","830","34","4.27","37165731700"
"308080","바이젠셀","KOSDAQ","제약","2600","-110","-4.06","50085724000"
"043150","바텍","KOSDAQ","의료·정밀기기","20400","-200","-0.97","303026822400"
"323990","박셀바이오","KOSDAQ","기타서비스","13200","250","1.93","303510240000"
"267790","배럴","KOSDAQ","섬유·의류","4710","5","0.11","37154835000"
"046310","백금T&A","KOSDAQ","일반전기전자","2220","-20","-0.89","36449383020"
"331520","밸로프","KOSDAQ","출판·매체복제","617","-5","-0.80","31383328630"
"199480","뱅크웨어글로벌","KOSDAQ","기타서비스","5600","-110","-1.93","56569172800"
"438700","버넥트","KOSDAQ","출판·매체복제","2895","-75","-2.53","32264456550"
"066410","버킷스튜디오","KOSDAQ","기타서비스","1153","0","0.00","98705827990"
"382900","범한퓨얼셀","KOSDAQ","일반전기전자","13430","-630","-4.48","117660230000"
"206400","베노티앤알","KOSDAQ","건설","3670","-30","-0.81","134974621420"
"019010","베뉴지","KOSDAQ","유통","2240","0","0.00","107968000000"
"177350","베셀","KOSDAQ","기계·장비","213","-5","-2.29","19036245159"
"424760","벨로크","KOSDAQ","기타서비스","753","-39","-4.92","14807746506"
"225530","보광산업","KOSDAQ","비금속","3640","-60","-1.62","132272966280"
"250000","보라티알","KOSDAQ","유통","9150","-80","-0.87","61769206950"
"310210","보로노이","KOSDAQ","제약","74100","-5300","-6.68","1360223467200"
"006910","보성파워텍","KOSDAQ","금속","2890","-45","-1.53","141985191360"
"226340","본느","KOSDAQ","화학","1333","-67","-4.79","55922575860"
"014470","부방","KOSDAQ","기타서비스","1578","-55","-3.37","94762466280"
"008470","부스타","KOSDAQ","금속","4065","5","0.12","34165512000"
"338220","뷰노","KOSDAQ","출판·매체복제","29050","850","3.01","403452703850"
"100120","뷰웍스","KOSDAQ","의료·정밀기기","20850","-250","-1.18","208538885250"
"406820","뷰티스킨","KOSDAQ","화학","10740","-410","-3.68","37955589600"
"337930","브랜드엑스코퍼레이션","KOSDAQ","기타서비스","5800","-170","-2.85","170006972600"
"099390","브레인즈컴퍼니","KOSDAQ","출판·매체복제","5690","-80","-1.39","46705130270"
"064480","브리지텍","KOSDAQ","출판·매체복제","5560","-100","-1.77","66455900000"
"288330","브릿지바이오테라퓨틱스","KOSDAQ","제약","3310","-210","-5.97","166862826300"
"365900","브이씨","KOSDAQ","기타제조","2865","-35","-1.21","20944009500"
"089970","브이엠","KOSDAQ","기계·장비","6380","-210","-3.19","153602296100"
"251630","브이원텍","KOSDAQ","기계·장비","4100","-115","-2.73","65365832600"
"018290","브이티","KOSDAQ","화학","29100","-1100","-3.64","1041722003700"
"439580","블루엠텍","KOSDAQ","유통","13560","-920","-6.35","151468196760"
"033560","블루콤","KOSDAQ","일반전기전자","3200","-65","-1.99","54720000000"
"369370","블리츠웨이스튜디오","KOSDAQ","기타제조","1729","29","1.71","86228534119"
"126340","비나텍","KOSDAQ","일반전기전자","25200","-1500","-5.62","153344973600"
"121800","비덴트","KOSDAQ","일반전기전자","3320","0","0.00","256309348520"
"082800","비보존 제약","KOSDAQ","제약","7270","-510","-6.56","364260921820"
"318410","비비씨","KOSDAQ","화학","7880","-220","-2.72","43775314840"
"419540","비스토스","KOSDAQ","의료·정밀기기","1785","-51","-2.78","41041632135"
"146320","비씨엔씨","KOSDAQ","일반전기전자","8560","-270","-3.06","109507420880"
"200780","비씨월드제약","KOSDAQ","제약","4465","20","0.45","39704494560"
"413640","비아이매트릭스","KOSDAQ","출판·매체복제","8870","-50","-0.56","63925557800"
"141000","비아트론","KOSDAQ","기계·장비","6470","60","0.94","78382173700"
"083650","비에이치아이","KOSDAQ","기계·장비","16960","410","2.48","524816600000"
"445360","비엔케이제1호스팩","KOSDAQ","금융","2070","5","0.24","8921700000"
"473370","비엔케이제2호스팩","KOSDAQ","금융","2000","5","0.25","8420000000"
"065170","비엘팜텍","KOSDAQ","유통","202","-4","-1.94","17972052918"
"086670","비엠티","KOSDAQ","기계·장비","8400","-100","-1.18","76651461600"
"335890","비올","KOSDAQ","의료·정밀기기","8460","-50","-0.59","494225797500"
"230980","비유테크놀러지","KOSDAQ","출판·매체복제","229","0","0.00","21370407553"
"082920","비츠로셀","KOSDAQ","일반전기전자","20350","-150","-0.73","465449534550"
"054220","비츠로시스","KOSDAQ","일반전기전자","437","-13","-2.89","21483181763"
"042370","비츠로테크","KOSDAQ","금융","7050","-190","-2.62","184710176250"
"050090","비케이홀딩스","KOSDAQ","기타서비스","695","9","1.31","13750390825"
"148780","비큐AI","KOSDAQ","출판·매체복제","1045","-40","-3.69","32860782625"
"307870","비투엔","KOSDAQ","출판·매체복제","1052","18","1.74","47653368708"
"357880","비트나인","KOSDAQ","출판·매체복제","3135","0","0.00","67226802060"
"032850","비트컴퓨터","KOSDAQ","출판·매체복제","5010","-70","-1.38","83282697930"
"238200","비피도","KOSDAQ","음식료·담배","3080","-90","-2.84","25194400000"
"093190","빅솔론","KOSDAQ","일반전기전자","4270","-55","-1.27","82150124350"
"065450","빅텍","KOSDAQ","의료·정밀기기","4265","10","0.24","122204192000"
"210120","빅텐츠","KOSDAQ","오락·문화","25650","-650","-2.47","80659246500"
"044480","빌리언스","KOSDAQ","화학","497","-23","-4.42","20209872816"
"069540","빛과전자","KOSDAQ","일반전기전자","1319","-19","-1.42","59819464746"
"072950","빛샘전자","KOSDAQ","일반전기전자","3630","-120","-3.20","29230974300"
"451250","삐아","KOSDAQ","화학","8850","-420","-4.53","89295411450"
"143240","사람인","KOSDAQ","기타서비스","14670","-210","-1.41","171774888210"
"466410","사이냅소프트","KOSDAQ","기타서비스","18780","-30","-0.16","94595291940"
"452430","사피엔반도체","KOSDAQ","일반전기전자","10750","-460","-4.10","87036880500"
"419120","산돌","KOSDAQ","출판·매체복제","5970","-70","-1.16","46412726220"
"122350","삼기","KOSDAQ","운송장비·부품","1329","-20","-1.48","50953099812"
"419050","삼기이브이","KOSDAQ","운송장비·부품","1773","-13","-0.73","101408933520"
"014970","삼륭물산","KOSDAQ","종이·목재","3555","-35","-0.97","53769375000"
"018310","삼목에스폼","KOSDAQ","금속","20350","-500","-2.40","299145000000"
"053700","삼보모터스","KOSDAQ","운송장비·부품","3955","-125","-3.06","90479286450"
"009620","삼보산업","KOSDAQ","금속","238","0","0.00","17561044676"
"023600","삼보판지","KOSDAQ","종이·목재","8670","-30","-0.34","140193900000"
"425290","삼성스팩6호","KOSDAQ","금융","2095","10","0.48","11564400000"
"439250","삼성스팩7호","KOSDAQ","금융","10370","0","0.00","36315740000"
"448740","삼성스팩8호","KOSDAQ","금융","10080","10","0.10","47013120000"
"468510","삼성스팩9호","KOSDAQ","금융","2020","0","0.00","22321000000"
"009300","삼아제약","KOSDAQ","제약","17310","-240","-1.37","110264700000"
"361670","삼영에스앤씨","KOSDAQ","일반전기전자","5360","0","0.00","30378646880"
"054540","삼영엠텍","KOSDAQ","금속","4285","-180","-4.03","55705000000"
"065570","삼영이엔씨","KOSDAQ","일반전기전자","1701","-170","-9.09","27087797331"
"032280","삼일","KOSDAQ","운송","1656","-40","-2.36","26849705040"
"002290","삼일기업공사","KOSDAQ","건설","3100","-40","-1.27","38440000000"
"037460","삼지전자","KOSDAQ","일반전기전자","8380","-120","-1.41","136749214360"
"032750","삼진","KOSDAQ","일반전기전자","4225","0","0.00","38156490450"
"054090","삼진엘앤디","KOSDAQ","기타제조","782","-31","-3.81","19518119424"
"000250","삼천당제약","KOSDAQ","제약","99500","-4100","-3.96","2334018464000"
"024950","삼천리자전거","KOSDAQ","유통","3735","-15","-0.40","49576810095"
"038500","삼표시멘트","KOSDAQ","비금속","3180","-35","-1.09","343173853080"
"437730","삼현","KOSDAQ","운송장비·부품","6890","140","2.07","218465136630"
"017480","삼현철강","KOSDAQ","금속","4640","-15","-0.32","72861409600"
"046390","삼화네트웍스","KOSDAQ","오락·문화","1485","-15","-1.00","64111805505"
"027580","상보","KOSDAQ","화학","1321","-51","-3.72","78178469559"
"038540","상상인","KOSDAQ","기타서비스","1601","-30","-1.84","88580629113"
"415580","상상인제3호스팩","KOSDAQ","금융","2100","0","0.00","11151000000"
"452670","상상인제4호스팩","KOSDAQ","금융","1992","-3","-0.15","10398240000"
"091580","상신이디피","KOSDAQ","일반전기전자","7570","-390","-4.90","101651617830"
"263810","상신전자","KOSDAQ","일반전기전자","2930","-10","-0.34","41737023740"
"089980","상아프론테크","KOSDAQ","화학","19940","-460","-2.25","318821397780"
"042940","상지건설","KOSDAQ","건설","5860","-210","-3.46","23333430040"
"042600","새로닉스","KOSDAQ","일반전기전자","10750","-590","-5.20","133553420500"
"107600","새빗켐","KOSDAQ","화학","17160","-980","-5.40","85483312200"
"411080","샌즈랩","KOSDAQ","출판·매체복제","7030","-340","-4.61","107197925140"
"252990","샘씨엔에스","KOSDAQ","일반전기전자","4010","-185","-4.41","234136132630"
"378800","샤페론","KOSDAQ","제약","3615","-255","-6.59","108967057065"
"294630","서남","KOSDAQ","일반전기전자","3315","-95","-2.79","79491906585"
"038070","서린바이오","KOSDAQ","유통","6380","-180","-2.74","56786312880"
"006730","서부T&D","KOSDAQ","숙박·음식","5910","-150","-2.48","392583114930"
"079650","서산","KOSDAQ","비금속","1228","-13","-1.05","24560000000"
"100660","서암기계공업","KOSDAQ","기계·장비","3845","-95","-2.41","48447000000"
"019770","서연탑메탈","KOSDAQ","기계·장비","3660","-60","-1.61","42639000000"
"043710","서울리거","KOSDAQ","유통","568","0","0.00","28512963840"
"092190","서울바이오시스","KOSDAQ","일반전기전자","3180","-20","-0.63","145861457940"
"046890","서울반도체","KOSDAQ","일반전기전자","7030","-190","-2.63","409886962000"
"063170","서울옥션","KOSDAQ","유통","7600","200","2.70","135084429200"
"027040","서울전자통신","KOSDAQ","일반전기전자","237","-7","-2.87","16492556739"
"018680","서울제약","KOSDAQ","제약","3450","-30","-0.86","40224650550"
"093920","서원인텍","KOSDAQ","일반전기전자","5670","-20","-0.35","105462000000"
"189860","서전기전","KOSDAQ","일반전기전자","4470","-100","-2.19","43353546600"
"178320","서진시스템","KOSDAQ","일반전기전자","25450","-1000","-3.78","1431510429300"
"122690","서진오토모티브","KOSDAQ","운송장비·부품","1981","-49","-2.41","43273776210"
"140070","서플러스글로벌","KOSDAQ","유통","2685","-30","-1.10","99312780000"
"011370","서한","KOSDAQ","건설","803","-6","-0.74","81018576595"
"065710","서호전기","KOSDAQ","일반전기전자","22550","-150","-0.66","116132500000"
"035890","서희건설","KOSDAQ","건설","1517","101","7.13","348619429269"
"357550","석경에이티","KOSDAQ","화학","39750","200","0.51","216836250000"
"003100","선광","KOSDAQ","운송","15120","-210","-1.37","99792000000"
"067370","선바이오","KOSDAQ","제약","6660","90","1.37","82008276300"
"171090","선익시스템","KOSDAQ","기계·장비","44350","-1850","-4.00","421076861750"
"086710","선진뷰티사이언스","KOSDAQ","화학","9120","-400","-4.20","111293913600"
"014620","성광벤드","KOSDAQ","금속","20550","450","2.24","587730000000"
"037350","성도이엔지","KOSDAQ","기타서비스","4300","-40","-0.92","66521000000"
"458650","성우","KOSDAQ","일반전기전자","20100","-1100","-5.19","302417967000"
"081580","성우전자","KOSDAQ","일반전기전자","3715","-35","-0.93","57612751245"
"045300","성우테크론","KOSDAQ","일반전기전자","2475","0","0.00","25125167925"
"015750","성우하이텍","KOSDAQ","운송장비·부품","5260","-200","-3.66","420800000000"
"365340","성일하이텍","KOSDAQ","화학","44850","-1150","-2.50","544360012950"
"080470","성창오토텍","KOSDAQ","운송장비·부품","3845","25","0.65","28068500000"
"043260","성호전자","KOSDAQ","일반전기전자","1170","-35","-2.90","71372561130"
"148150","세경하이테크","KOSDAQ","일반전기전자","5820","-280","-4.59","208707696780"
"188260","세니젠","KOSDAQ","기타제조","2640","-75","-2.76","19083160800"
"053060","세동","KOSDAQ","운송장비·부품","1044","1","0.10","18434345436"
"340440","세림B&G","KOSDAQ","화학","1225","-21","-1.69","34763495900"
"017510","세명전기","KOSDAQ","금속","4475","-180","-3.87","68225850000"
"011560","세보엠이씨","KOSDAQ","건설","10080","-220","-2.14","106142400000"
"396300","세아메카닉스","KOSDAQ","금속","2435","-80","-3.18","64501932500"
"100700","세운메디칼","KOSDAQ","제약","2540","-15","-0.59","111252000000"
"024830","세원물산","KOSDAQ","운송장비·부품","5940","-40","-0.67","49599000000"
"258830","세종메디칼","KOSDAQ","의료·정밀기기","412","0","0.00","22983976612"
"036630","세종텔레콤","KOSDAQ","기타서비스","441","-6","-1.34","88200000000"
"039310","세중","KOSDAQ","출판·매체복제","1507","-55","-3.52","27309352169"
"067770","세진티에스","KOSDAQ","일반전기전자","2340","30","1.30","19648027620"
"053450","세코닉스","KOSDAQ","의료·정밀기기","5320","-150","-2.74","78697711960"
"222810","세토피아","KOSDAQ","금속","1080","0","0.00","81712098000"
"252500","세화피앤씨","KOSDAQ","화학","873","2","0.23","36217618470"
"321370","센서뷰","KOSDAQ","일반전기전자","1495","-125","-7.72","39383898775"
"347000","센코","KOSDAQ","의료·정밀기기","2010","-55","-2.66","66340001760"
"331920","셀레믹스","KOSDAQ","제약","3520","-75","-2.09","28737800960"
"049180","셀루메드","KOSDAQ","제약","2205","-50","-2.22","113592572730"
"299660","셀리드","KOSDAQ","기타서비스","5140","-580","-10.14","108469301780"
"268600","셀리버리","KOSDAQ","기타서비스","6680","0","0.00","248384003120"
"108860","셀바스AI","KOSDAQ","출판·매체복제","14440","240","1.69","388649567600"
"208370","셀바스헬스케어","KOSDAQ","의료·정밀기기","5120","-160","-3.03","131791687680"
"318160","셀바이오휴먼텍","KOSDAQ","섬유·의류","3625","-75","-2.03","33570766125"
"308430","셀비온","KOSDAQ","제약","12390","-980","-7.33","158146071510"
"068760","셀트리온제약","KOSDAQ","제약","56600","-1700","-2.92","2354763024200"
"068940","셀피글로벌","KOSDAQ","일반전기전자","778","0","0.00","29766744466"
"060230","소니드","KOSDAQ","화학","961","-32","-3.22","44270127530"
"290690","소룩스","KOSDAQ","일반전기전자","8500","-150","-1.73","387296890000"
"950200","소마젠","KOSDAQ","기타서비스","4225","-45","-1.05","81272323925"
"032680","소프트센","KOSDAQ","기타서비스","319","-13","-3.92","33683453716"
"032685","소프트센우","KOSDAQ","기타서비스","7740","140","1.84","2764279080"
"258790","소프트캠프","KOSDAQ","출판·매체복제","905","4","0.44","22617112020"
"066910","손오공","KOSDAQ","유통","1330","-19","-1.41","44933064470"
"035610","솔본","KOSDAQ","기타서비스","3965","-15","-0.38","108426878105"
"357780","솔브레인","KOSDAQ","화학","179500","-6100","-3.29","1396252597000"
"036830","솔브레인홀딩스","KOSDAQ","기타서비스","35800","-2150","-5.67","750513204800"
"304100","솔트룩스","KOSDAQ","출판·매체복제","26500","-100","-0.38","321460052000"
"328380","솔트웨어","KOSDAQ","기타서비스","877","-40","-4.36","30048456306"
"086980","쇼박스","KOSDAQ","오락·문화","4475","95","2.17","280305050000"
"050960","수산아이앤티","KOSDAQ","출판·매체복제","8510","-100","-1.16","57451010000"
"084180","수성웹툰","KOSDAQ","기계·장비","508","-5","-0.97","82173440936"
"253840","수젠텍","KOSDAQ","의료·정밀기기","5520","-170","-2.99","92422464000"
"298830","슈어소프트테크","KOSDAQ","출판·매체복제","4840","-190","-3.78","254676255240"
"236200","슈프리마","KOSDAQ","일반전기전자","23600","150","0.64","169761242800"
"094840","슈프리마에이치큐","KOSDAQ","일반전기전자","5450","-120","-2.15","57071528000"
"192440","슈피겐코리아","KOSDAQ","기타제조","19930","-420","-2.06","123892114590"
"424960","스마트레이더시스템","KOSDAQ","의료·정밀기기","10470","-540","-4.90","163879999800"
"099440","스맥","KOSDAQ","기계·장비","3310","-60","-1.78","133205634140"
"276040","스코넥","KOSDAQ","출판·매체복제","3065","-90","-2.85","38479462810"
"159910","스킨앤스킨","KOSDAQ","화학","615","-1","-0.16","22392210270"
"060240","스타코링크","KOSDAQ","출판·매체복제","421","-27","-6.03","13604269359"
"115570","스타플렉스","KOSDAQ","화학","2580","-5","-0.19","20600030640"
